Straat;Huisnr.;Toev.;Postcode;Plaats;Makelaar;Tel makelaar;Aanmeldingsoort;Huidige prijs;Koop conditie;Prijs per m2;Transactie prijs / huur;Transactieprijs per m2;Huidige huur;Huur conditie;Vertrouwelijk;Datum aanmelding;Voorbehoud vanaf;Voorbehoud tot;Datum afmelding;Ondertekening akte;Transactiedatum;Transportdatum;Ontb. voorwaarden FIN;Waarborg;Dagen op de markt;Woonoppervlakte;Inhoud woning;Perceel oppervlak ;Overige inpandige ruimte;Externe bergruimte;Gebouwgeb. buitenruimte;Woonkamer;Bouwjaar / Periode;Aantal kamers;Aantal slaapkamers;Soort OG;Soort woning;Soort appartement;Type woning;Kwaliteit woning;Subtype woning/appartement;(Voorlopig) energielabel;Energie index;Energie einddatum;Status;Medeaanmelders;Prijs aanvaarding;Aantal prijswijzigingen;Aangemeld voor;Prijswijziging 1;Datum;Verschil;Prijswijziging 2;Datum;Verschil;Prijswijziging 3;Datum;Verschil;Prijswijziging 4;Datum;Verschil;Prijswijziging 5;Datum;Verschil
Zuideinde;379;;1035 PE;AMSTERDAM;Fransen & Kroes Makelaars ;020 2103550;Direct verkocht;€ 400,000;Kosten koper;€ 5,970;€ 400,000;€ 5,970;  ;;nee;14-5-2019;;;11-6-2019;14-5-2019;14-5-2019;31-5-2019;;;1;67;234;380;;9;;;1914;2;1;Woonhuis;eengezinswoning;;2-onder-1-kapwoning;luxe;;A;;24-10-2018;Verkocht;;in overleg;0;€ 400,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kometensingel;407;;1033 BL;AMSTERDAM;De Haas makelaars & taxateurs o.z. ;020-3379284;In verkoop genomen;€ 400,000;Kosten koper;€ 4,167;€ 440,000;€ 4,583;  ;;nee;14-6-2019;4-7-2019;11-7-2019;12-7-2019;4-7-2019;4-7-2019;27-7-2019;;;21;96;338;108;;5;;;1937;4;3;Woonhuis;eengezinswoning;;tussenwoning;normaal;;;;;Verkocht;;in overleg;0;€ 400,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Fahrenheitsingel;66;;1097 NT;AMSTERDAM;Pappie en Van der Zee Makelaars o/g B.V. ;020-6655606;In verkoop genomen;€ 400,000;Kosten koper;€ 5,556;€ 456,000;€ 6,333;  ;;nee;18-6-2019;;;12-7-2019;5-7-2019;5-7-2019;15-8-2019;;;18;72;231;;;;7;;1939;3;2;Appartement;;bovenwoning;;;;G;;4-3-2025;Verkocht;;in overleg;0;€ 400,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Orteliusstraat;285;III/IV;1056 NV;AMSTERDAM;Thoma Post Jr. Makelaars ;020-3053370;In verkoop genomen;€ 400,000;Kosten koper;€ 5,797;€ 423,500;€ 6,138;  ;;nee;20-6-2019;6-8-2019;;22-8-2019;1-8-2019;1-8-2019;20-9-2019;;;43;69;177;;1;;37;;;4;3;Appartement;;bovenwoning;;;;D;;3-12-2028;Verkocht;;in overleg;0;€ 400,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tolstraat;79;b;1073 RZ;AMSTERDAM;020-Makelaars ;020-6202020;In verkoop genomen;€ 400,000;Kosten koper;€ 7,018;€ 500,166;€ 8,775;  ;;nee;5-7-2019;23-8-2019;;19-8-2019;2-8-2019;2-8-2019;6-9-2019;;;29;57;185;;;;13;;1907;3;2;Appartement;;bovenwoning;;;;A;1;25-5-2026;Verkocht;;in overleg;0;€ 400,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Veerstraat;71;IV;1075 SP;AMSTERDAM;BrinkBorgh Makelaardij ;020-6709992;In verkoop genomen;€ 400,000;Kosten koper;€ 7,407;€ 440,000;€ 8,148;  ;;nee;5-7-2019;23-7-2019;;5-8-2019;23-7-2019;23-7-2019;9-8-2019;;;19;54;166;;;;20;24;1913;2;1;Appartement;;bovenwoning;;;;D;1.96;25-6-2029;Verkocht;;in overleg;0;€ 400,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Henk Curierekade;24;;1013 CH;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 400,000;Kosten koper;€ 4,545;€ 453,500;€ 5,153;  ;;nee;24-7-2019;;;20-8-2019;15-8-2019;15-8-2019;10-10-2019;;;23;88;218;;;5;;;1988;4;3;Appartement;;benedenwoning;;;;C;1.49;23-5-2021;Verkocht;;direct;0;€ 400,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Conny Stuartstraat;43;;1031 HZ;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 402,500;Vrij op naam;€ 6,007;€ 402,500;€ 6,007;  ;;nee;8-6-2019;;;6-8-2019;19-7-2019;19-7-2019;19-7-2019;;;42;67;180;;;5;5;30;2020;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 402,500;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Korte Water;216;;1069 GS;AMSTERDAM;MakelaarsOffice B.V. ;088-233 11 33;In verkoop genomen;€ 405,000;Kosten koper;€ 3,045;€ 453,000;€ 3,406;  ;;nee;15-4-2019;17-6-2019;;15-7-2019;28-5-2019;28-5-2019;16-7-2019;;;44;133;360;128;;8;;;1972;6;5;Woonhuis;eengezinswoning;;tussenwoning;;;;;;Verkocht;;in overleg;0;€ 405,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Aan het IJ | The Cube;103;;1031;AMSTERDAM;Eefje Voogd Makelaardij B.V. ;020-3050560;In verkoop genomen;€ 405,000;Vrij op naam;€ 6,429;€ 405,000;€ 6,429;  ;;nee;20-6-2019;;;19-8-2019;14-8-2019;14-8-2019;14-8-2019;;;56;63;164;;;;9;;;2;1;Appartement;;portiekflat;;;;;;;Verkocht;1;in overleg;0;€ 405,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Conny Stuartstraat;61;;1031 HZ;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 407,500;Vrij op naam;€ 6,082;€ 407,500;€ 6,082;  ;;nee;9-6-2019;;;6-8-2019;24-7-2019;24-7-2019;24-7-2019;;;46;67;180;;;5;5;30;2020;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 407,500;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kinkerstraat;71;C;1053 DG;AMSTERDAM;Makelaarsland B.V. ;088-2002000;In verkoop genomen;€ 409,000;Kosten koper;€ 6,391;€ 409,250;€ 6,395;  ;;nee;25-3-2019;7-6-2019;;31-5-2019;16-4-2019;16-4-2019;7-6-2019;;;23;64;185;;1;8;8;;1893;2;1;Appartement;;bovenwoning;;;;E;;4-3-2029;Verkocht;;in overleg;0;€ 409,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Oldengaarde;38;;1083 TJ;AMSTERDAM;Makelaarsland B.V. ;088-2002000;In verkoop genomen;€ 409,000;Kosten koper;€ 5,244;€ 411,000;€ 5,269;  ;;nee;8-4-2019;1-2-2020;;17-6-2019;26-4-2019;26-4-2019;15-7-2019;;;19;78;250;;;8;7;;1962;4;3;Appartement;;galerijflat;;;;;;;Verkocht;;in overleg;0;€ 409,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Oldengaarde;72;;1083 TK;AMSTERDAM;Makelaarsland B.V. ;088-2002000;In verkoop genomen;€ 409,000;Kosten koper;€ 5,244;€ 440,000;€ 5,641;  ;;nee;12-6-2019;;;24-7-2019;19-7-2019;19-7-2019;30-8-2019;;;38;78;224;;;4;6;;1962;4;3;Appartement;;galerijflat;;;;F;;11-6-2029;Verkocht;;in overleg;0;€ 409,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Waaigat;67;;1018 AR;Amsterdam;Bob! Makelaardij ;020-3374226;In verkoop genomen;€ 410,000;Kosten koper;€ 5,190;€ 425,000;€ 5,380;  ;;nee;22-2-2019;26-3-2019;;22-6-2019;13-6-2019;13-6-2019;13-6-2019;;;112;79;237;;;5;3;;1988;3;2;Appartement;;portiekflat;;;;C;0;21-2-2025;Verkocht;;in overleg;0;€ 410,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Populierenweg;90;III;1092 EV;AMSTERDAM;Puur Makelaars Amsterdam Centrum B.V. ;020-8113330;In verkoop genomen;€ 410,000;Kosten koper;€ 5,062;€ 390,000;€ 4,815;  ;;nee;5-4-2019;7-5-2019;;6-6-2019;1-5-2019;1-5-2019;6-6-2019;;;27;81;261;;;;5;;1916;4;3;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 410,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Geldersekade;17;2;1011 EH;AMSTERDAM;SEM Makelaars ;020-7400531;In verkoop genomen;€ 410,000;Kosten koper;€ 5,942;€ 435,000;€ 6,304;  ;;nee;30-4-2019;;;22-5-2019;20-5-2019;20-5-2019;24-5-2019;;;21;69;259;;;;;24;;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 410,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nieuwe Prinsengracht;114;I;1018 VX;AMSTERDAM;Hoen Makelaars B.V. ;020-3054444;In verkoop genomen;€ 410,000;Kosten koper;€ 7,593;€ 410,000;€ 7,593;  ;;nee;13-5-2019;28-6-2019;;8-7-2019;20-6-2019;20-6-2019;11-7-2019;;;39;54;173;;1;;;;1891;2;1;Appartement;;bovenwoning;;;;C;;3-4-2028;Verkocht;;in overleg;0;€ 410,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Esplanade de Meer;38;;1098 WL;AMSTERDAM;AVT Makelaars B.V. ;020-3144469;In verkoop genomen;€ 414,038;Kosten koper;€ 4,313;€ 461,000;€ 4,802;  ;;nee;1-3-2019;13-3-2019;24-4-2019;14-6-2019;13-3-2019;13-3-2019;11-6-2019;;;13;96;279;;;3;8;;2002;4;3;Appartement;;bovenwoning;;;;A;;2-2-2025;Verkocht;;in overleg;0;€ 414,038;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Sassenheimstraat;33;II;1059 BB;AMSTERDAM;De Konink Vastgoed ;06 51414727;In verkoop genomen;€ 415,000;Kosten koper;€ 6,194;€ 423,500;€ 6,321;  ;;nee;11-3-2019;28-4-2019;;11-7-2019;1-4-2019;1-4-2019;24-6-2019;;;22;67;252;;;;15;;;3;2;Appartement;;bovenwoning;;;;D;;25-1-2029;Verkocht;;in overleg;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nachtegaalstraat;83;;1021 EW;AMSTERDAM;Makelaardij van der Linden Amsterdam ;020-5712712;In verkoop genomen;€ 415,000;Kosten koper;€ 4,323;€ 415,000;€ 4,323;  ;;nee;27-3-2019;11-4-2019;;5-7-2019;25-4-2019;25-4-2019;26-6-2019;;;30;96;242;;;4;7;25;1981;4;3;Appartement;;maisonnette;;;;C;1.76;5-9-2026;Verkocht;;in overleg;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Esplanade de Meer;257;;1098 WK;AMSTERDAM;Makelaardij Witte ;0297-263219;In verkoop genomen;€ 415,000;Kosten koper;€ 4,882;€ 415,000;€ 4,882;  ;;nee;6-4-2019;25-4-2019;23-5-2019;25-5-2019;25-4-2019;25-4-2019;2-8-2019;;;20;85;257;;;5;11;;2002;3;2;Appartement;;galerijflat;;;;B;;9-4-2029;Verkocht;;in overleg;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Schapensteeg;5;I;1017 BG;AMSTERDAM;Cocq Makelaars Amsterdam ;020-7077978;In verkoop genomen;€ 415,000;Kosten koper;€ 7,155;€ 400,000;€ 6,897;  ;;nee;16-4-2019;24-6-2019;;25-7-2019;24-6-2019;24-6-2019;1-8-2019;;;70;58;186;;;;13;;1905;2;1;Appartement;;tussenverdieping;;;;C;;2-4-2025;Verkocht;;direct;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Trompenburgstraat;37;HS;1079 TM;AMSTERDAM;RIVER Makelaardij B.V. ;020-6794809;In verkoop genomen;€ 415,000;Kosten koper;€ 6,587;€ 435,000;€ 6,905;  ;;nee;8-5-2019;22-5-2019;;27-6-2019;22-5-2019;22-5-2019;27-6-2019;;;15;63;222;;;;;;1918;2;1;Appartement;;benedenwoning;;;;A;;24-3-2027;Verkocht;;in overleg;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Ruyschstraat;387;;1091 MS;AMSTERDAM;WWR Makelaars ;020-4701790;In verkoop genomen;€ 415,000;Kosten koper;€ 6,484;€ 405,000;€ 6,328;  ;;nee;13-5-2019;20-6-2019;24-7-2019;25-7-2019;14-6-2019;14-6-2019;29-7-2019;;;33;64;194;;;;10;;;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Vrolikstraat;150;III hg;1092 TP;AMSTERDAM;SEM Makelaars ;020-7400531;In verkoop genomen;€ 415,000;Kosten koper;€ 6,917;€ 475,000;€ 7,917;  ;;nee;16-5-2019;3-6-2019;;26-7-2019;3-6-2019;3-6-2019;2-9-2019;;;19;60;244;;;;5;21;1906;3;2;Appartement;;bovenwoning;;;;E;;15-5-2019;Verkocht;;in overleg;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Jan Tooropstraat;32;A;1062 BM;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 415,000;Kosten koper;€ 5,123;€ 452,000;€ 5,580;  ;;nee;5-6-2019;;;24-7-2019;26-6-2019;26-6-2019;1-10-2019;;;22;81;258;;;6;7;;2017;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 415,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Henrick de Keijserplein;9;A;1073 SV;AMSTERDAM;27 Huis Makelaars BV ;020-4280721;In verkoop genomen;€ 415,027;Kosten koper;€ 6,917;€ 415,027;€ 6,917;  ;;nee;30-1-2019;;;30-5-2019;1-4-2019;1-4-2019;23-4-2019;;;62;60;232;;;;;;1916;2;1;Appartement;;benedenwoning;;;;C;1.58;12-2-2025;Verkocht;;in overleg;1;€ 415,000;€ 415,027;5-3-2019;€ -27;  ;;  ;  ;;  ;  ;;  ;  ;;  
Nieuwe Leliestraat;142;II;1015 SX;AMSTERDAM;Straathof Makelaars o.g. ;020-6757466;In verkoop genomen;€ 417,500;Kosten koper;€ 8,186;€ 417,500;€ 8,186;  ;;nee;21-5-2019;19-7-2019;;26-7-2019;15-7-2019;15-7-2019;9-8-2019;;;56;51;170;;;;9;;1900;2;1;Appartement;;tussenverdieping;;;;;;;Verkocht;;in overleg;1;€ 417;€ 417,500;21-5-2019;€ -417,083;  ;;  ;  ;;  ;  ;;  ;  ;;  
Waalstraat;101;;1079 DS;AMSTERDAM;RIVER Makelaardij B.V. ;020-6794809;In verkoop genomen;€ 419,000;Kosten koper;€ 6,348;€ 408,000;€ 6,182;  ;;nee;10-1-2019;27-3-2019;;4-7-2019;21-3-2019;21-3-2019;4-7-2019;;;71;66;243;;1;6;;;1934;3;2;Appartement;;benedenwoning;;;;D;;30-11-2025;Verkocht;;in overleg;0;€ 419,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Leeuwerikstraat;14;a;1021 GL;AMSTERDAM;Makelaarsland B.V. ;088-2002000;In verkoop genomen;€ 419,000;Kosten koper;€ 5,740;€ 409,500;€ 5,610;  ;;nee;12-4-2019;18-7-2019;;15-7-2019;5-6-2019;5-6-2019;18-7-2019;;;55;73;230;;;5;;;1986;3;2;Appartement;;benedenwoning;;;;B;;17-2-2028;Verkocht;;in overleg;0;€ 419,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Eef Kamerbeekstraat;550;#NAME?;1095 MP;AMSTERDAM;B2 Makelaars & Taxateurs ;023-8200198;In verkoop genomen;€ 419,000;Kosten koper;€ 5,110;€ 419,000;€ 5,110;  ;;nee;6-5-2019;15-5-2019;;19-6-2019;3-6-2019;3-6-2019;13-6-2019;;;29;82;272;;;;10;;2019;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 419,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Semarangstraat;23;b;1095 GA;AMSTERDAM;De Heren van Snoek Makelaardij B.V. ;020-4630100;In verkoop genomen;€ 420,000;Kosten koper;€ 4,719;€ 420,000;€ 4,719;  ;;nee;14-2-2019;10-6-2019;;21-6-2019;10-6-2019;10-6-2019;30-6-2019;;;117;89;285;;;5;4;;1982;4;3;Appartement;;bovenwoning;;;;A;1.17;25-10-2028;Verkocht;;in overleg;0;€ 420,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Geerdinkhof;103;;1103 PS;AMSTERDAM;De Gaasp Makelaars ;06 15130136;In verkoop genomen;€ 420,000;Kosten koper;€ 3,111;€ 433,000;€ 3,207;  ;;nee;1-4-2019;8-5-2019;18-6-2019;14-6-2019;7-5-2019;7-5-2019;9-7-2019;;;37;135;481;176;10;;;33;1978;5;4;Woonhuis;eengezinswoning;;tussenwoning;luxe;;C;;3-12-2028;Verkocht;;in overleg;0;€ 420,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Kinsbergenstraat;12;ll;1057 PP;AMSTERDAM;Fris Makelaardij Amsterdam B.V. ;020-3017715;In verkoop genomen;€ 420,000;Kosten koper;€ 6,176;€ 455,000;€ 6,691;  ;;nee;16-5-2019;;;14-6-2019;5-6-2019;5-6-2019;6-9-2019;;;21;68;216;;;;4;;1906;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 420,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Gerrit Mannourystraat;1;;1062 LA;AMSTERDAM;RE/MAX PRO ;020-3331107;In verkoop genomen;€ 420,000;Kosten koper;€ 4,286; Beschikbaar over 36 dagen  ;€ 4,592;  ;;nee;9-6-2019;25-7-2019;29-7-2019;30-7-2019;5-7-2019;5-7-2019;27-9-2019;;;27;98;327;;;;15;;1993;4;3;Appartement;;bovenwoning;;;;B;;30-5-2029;Verkocht;;in overleg;0;€ 420,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Derde Kostverlorenkade;20;H;1054 TP;AMSTERDAM;De Graaf Makelaars & Taxateurs ;020-4191819;In verkoop genomen;€ 425,000;Kosten koper;€ 7,456;€ 450,000;€ 7,895;  ;;nee;16-10-2018;23-4-2019;;28-7-2019;23-7-2019;23-7-2019;23-7-2019;;;281;57;252;;;11;;;1913;3;2;Appartement;;benedenwoning;;;;;;;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Visseringstraat;19;H;1051 KG;AMSTERDAM;Jansen Smit Makelaars Taxateurs ;020-2619166;In verkoop genomen;€ 425,000;Kosten koper;€ 4,942;€ 501,000;€ 5,826;  ;;nee;11-1-2019;29-1-2019;;7-6-2019;29-1-2019;29-1-2019;7-6-2019;;;19;86;282;;;;10;;2005;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Moestuinlaan;33;;1036 KD;Amsterdam;Hoekstra & Van Eck Amsterdam-Noord ;020-6341332;In verkoop genomen;€ 425,000;Kosten koper;€ 4,048;€ 482,663;€ 4,597;  ;;nee;15-1-2019;18-3-2019;18-3-2019;20-8-2019;11-2-2019;11-2-2019;20-8-2019;;;28;105;440;127;18;;;;2007;4;3;Woonhuis;eengezinswoning;;hoekwoning;normaal;;;;;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Venetiehof;77;;1019 NB;AMSTERDAM;Kolt Makelaardij ;020-7165205;In verkoop genomen;€ 425,000;Kosten koper;€ 4,722;€ 485,000;€ 5,389;  ;;nee;14-2-2019;11-3-2019;15-4-2019;17-6-2019;11-3-2019;11-3-2019;3-6-2019;;;26;90;272;;;6;12;;1994;3;2;Appartement;;galerijflat;;;;C;;8-2-2029;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Dom H. van der Laanstraat;12;;1064 DC;Amsterdam;Hoekstra & van Eck Amsterdam West ;020 2051070;In verkoop genomen;€ 425,000;Kosten koper;€ 3,829;€ 440,000;€ 3,964;  ;;nee;19-2-2019;24-6-2019;4-6-2019;2-8-2019;27-5-2019;27-5-2019;2-8-2019;;;98;111;325;;26;;27;;1999;5;3;Appartement;;maisonnette;;;;;;;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Van Speijkstraat;135;II;1057 GV;AMSTERDAM;Fred Koot Makelaardij ;020-6121133;In verkoop genomen;€ 425,000;Kosten koper;€ 6,538;€ 462,000;€ 7,108;  ;;nee;4-3-2019;5-4-2019;26-4-2019;11-6-2019;5-4-2019;5-4-2019;6-5-2019;;;33;65;195;;;;8;34;1924;3;2;Appartement;;bovenwoning;;;;D;;28-1-2029;Verkocht;;in overleg;1;€ 450,000;€ 425,000;7-3-2019;€ 25,000;  ;;  ;  ;;  ;  ;;  ;  ;;  
Hildo Kropplein;52;;1019 EV;AMSTERDAM;Nieuw Amsterdams Huys ;020-2374768;In verkoop genomen;€ 425,000;Kosten koper;€ 4,885;€ 420,000;€ 4,828;  ;;nee;7-3-2019;2-4-2019;;11-7-2019;2-4-2019;2-4-2019;25-6-2019;;;27;87;270;;;4;8;;1988;4;3;Appartement;;bovenwoning;;;;B;1.24;15-12-2024;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
J.J. Cremerplein;16;3;1054 TK;AMSTERDAM;Amsterdam@Home Makelaars ;020-3080650;In verkoop genomen;€ 425,000;Kosten koper;€ 6,641;€ 455,000;€ 7,109;  ;;nee;15-3-2019;3-4-2019;;10-7-2019;3-4-2019;3-4-2019;17-6-2019;;;20;64;215;;;;5;;1912;3;2;Appartement;;tussenverdieping;;;;;;;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bloys van Treslongstraat;55;HS;1056 WZ;Amsterdam;Dop Makelaars ;0320 264175;In verkoop genomen;€ 425,000;Kosten koper;€ 5,120;€ 485,555;€ 5,850;  ;;nee;18-3-2019;11-4-2019;13-6-2019;19-8-2019;22-4-2019;22-4-2019;22-5-2019;;;36;83;280;;;8;4;;1923;2;1;Appartement;;maisonnette;;;;C;;12-3-2025;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Kribbestraat;15;#NAME?;1079 WK;AMSTERDAM;BrinkBorgh Makelaardij ;020-6709992;In verkoop genomen;€ 425,000;Kosten koper;€ 7,456;€ 460,000;€ 8,070;  ;;nee;27-3-2019;12-4-2019;;20-6-2019;12-4-2019;12-4-2019;12-8-2019;;;17;57;183;;;;7;;1936;3;2;Appartement;;bovenwoning;;;;A;;2-4-2029;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Fokke Simonszstraat;82;#NAME?;1017 TK;AMSTERDAM;Ouwehand v/d Meijden Makelaars ;020-3306644;In verkoop genomen;€ 425,000;Kosten koper;€ 6,439;€ 450,000;€ 6,818;  ;;nee;2-4-2019;22-5-2019;13-6-2019;14-6-2019;16-5-2019;16-5-2019;15-7-2019;;;45;66;205;;;;6;;;2;1;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Hertspieghelweg;20;III;1055 KM;AMSTERDAM;Makelaardij van der Linden Amsterdam ;020-5712712;In verkoop genomen;€ 425,000;Kosten koper;€ 4,885;€ 433,000;€ 4,977;  ;;nee;3-4-2019;3-5-2019;;5-7-2019;22-5-2019;22-5-2019;5-7-2019;;;50;87;237;;;24;4;22;1950;5;4;Appartement;;bovenwoning;;;;D;2.07;7-11-2028;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Brederodestraat;100;I-hg;1054 VG;AMSTERDAM;De Graaf & Groot Makelaars en Taxateurs o.g. ;020-6627140;In verkoop genomen;€ 425,000;Kosten koper;€ 6,641;€ 480,000;€ 7,500;  ;;nee;4-4-2019;24-4-2019;29-4-2019;27-6-2019;24-4-2019;24-4-2019;11-6-2019;;;21;64;208;;;;1;;1910;3;2;Appartement;;bovenwoning;;;;;;;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Loet C. Barnstijnstraat;3;;1087 MH;AMSTERDAM;Your Home Makelaardij ;020-3706020;In verkoop genomen;€ 425,000;Kosten koper;€ 4,250;€ 475,000;€ 4,750;  ;;nee;4-4-2019;25-4-2019;1-5-2019;19-7-2019;25-4-2019;25-4-2019;19-7-2019;;;22;100;355;63;;;12;;2009;4;2;Woonhuis;eengezinswoning;;hoekwoning;luxe;;A;;15-3-2025;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Tugelaweg;32;D;1092 VE;AMSTERDAM;Hallie & Van Klooster Makelaardij ;020-6816716;In verkoop genomen;€ 425,000;Kosten koper;€ 6,071;€ 471,000;€ 6,729;  ;;nee;6-4-2019;8-5-2019;23-5-2019;24-5-2019;25-4-2019;25-4-2019;31-7-2019;;;20;70;237;;;3;5;37;2015;2;1;Appartement;;bovenwoning;;;;A;;13-4-2025;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Karperweg;15;;1075 LB;AMSTERDAM;Collectief Makelaars ;020-5356868;In verkoop genomen;€ 425,000;Kosten koper;€ 6,159;€ 432,500;€ 6,268;  ;;nee;10-4-2019;1-5-2019;1-6-2019;2-7-2019;1-6-2019;1-6-2019;5-8-2019;;;53;69;241;;;;18;;1938;2;1;Appartement;;bovenwoning;;;;E;;1-1-2019;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Bos en Lommerweg;183;1;1055 DT;AMSTERDAM;makelaarFRANK ;06 - 41365961;In verkoop genomen;€ 425,000;Kosten koper;€ 5,060;€ 405,000;€ 4,821;  ;;nee;11-4-2019;7-6-2019;;21-8-2019;7-6-2019;7-6-2019;1-8-2019;;;58;84;263;;;;5;;;3;2;Appartement;;bovenwoning;;;;C;;10-4-2029;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
Da Costakade;19;2;1052 SE;AMSTERDAM;Den Uyl Vastgoed ;(+31) 6 482 69 160;In verkoop genomen;€ 425,000;Kosten koper;€ 7,083;€ 490,000;€ 8,167;  ;;nee;12-4-2019;26-4-2019;3-6-2019;5-7-2019;10-5-2019;10-5-2019;1-7-2019;;;29;60;211;;;;7;;1901;3;2;Appartement;;bovenwoning;;;;D;;20-4-2024;Verkocht;;in overleg;0;€ 425,000;  ;;  ;  ;;  ;  ;;  ;  ;;  ;  ;;  
